FIPS,x,y,caves,WNS,tau,area,sr,Hibernate,MaherWNS
20029,-140626.3561,223200.3477,0,Inf,216.8125,1866.43,10,6,Inf
20031,23002.3086,82664.73175,0,Inf,190.1666667,1699.41,9,5,Inf
20033,-287826.2915,-29704.76113,30,Inf,209.4117647,2024.35,10,6,Inf
20035,-73620.3132,-29044.09671,15,Inf,201.15,2937.77,9,5,Inf
20037,100488.9519,1375.893343,2,Inf,194.125,1542.15,9,5,Inf
20039,-378360.3602,264954.9225,0,Inf,243.75,2316.87,6,2,Inf
20041,-98395.95085,153852.6105,2,Inf,208.2105263,2282.71,10,6,Inf
20043,71708.08715,256048.6054,0,Inf,213.2857143,1009.88,9,6,Inf
20045,61316.65876,155863.6393,2,Inf,196.8888889,1277.22,10,6,Inf
20047,-288314.5543,48481.14749,0,Inf,205.4545455,1617.24,10,6,Inf
20049,-21336.11597,-5180.588907,1,Inf,185.2,1684.95,9,5,Inf
20051,-284934.5414,163535.8787,1,Inf,221.5,2330.26,7,3,Inf
20053,-189998.2044,136338.9877,5,Inf,219.0833333,1879.66,8,4,Inf
20055,-411746.2469,71254.33806,0,Inf,230.9230769,3369.59,9,5,Inf
20057,-339687.1968,28560.02757,0,Inf,212.4,2857.88,9,5,Inf
20059,61880.48726,119543.5751,4,Inf,182.6666667,1496.22,10,6,Inf
20061,-63610.25908,168706.0641,0,Inf,209.2857143,987.624,9,5,Inf
20063,-384948.6915,167775.0375,1,Inf,234.1,2773.79,6,2,Inf
20065,-331512.2139,214116.7456,0,Inf,232.625,2328.19,7,3,Inf
20067,-464192.577,19962.1328,0,Inf,231.2222222,1491.5,8,4,Inf
20069,-387438.2521,35826.30278,0,Inf,223.0952381,2242.22,8,4,Inf
20071,-501418.9096,125247.7883,0,Inf,242.5555556,2015.36,7,3,Inf
20073,-20622.30344,42926.86048,1,Inf,191.04,3049.48,9,5,Inf
20075,-503320.0494,71225.95456,0,Inf,237.9047619,2591.37,7,3,Inf
20077,-182571.2542,-32555.16111,0,Inf,197.5625,2074.7,9,5,Inf
20079,-125323.2402,61042.48123,0,Inf,205.75,1303.32,10,6,Inf
20081,-426027.2267,17883.22201,0,Inf,223.7777778,1494.49,8,4,Inf
20083,-338719.7863,72798.86324,0,Inf,217.95,2219.12,9,5,Inf
20085,17390.80093,215896.3858,0,Inf,217.5882353,1828.03,10,6,Inf
20087,53720.96863,195127.3471,0,Inf,207.1428571,1356.25,10,6,Inf
20089,-188263.711,258269.9995,0,Inf,215.5,2370.77,8,4,Inf
20091,101234.7153,155763.6911,1,Inf,178.8,1244.25,9,6,Inf
20093,-462452.6615,69134.5802,0,Inf,233.5333333,2239.35,8,4,Inf
20095,-186342.9509,9110.889952,0,Inf,202.8666667,2196.23,9,5,Inf
20097,-287383.8838,11580.41465,0,Inf,202.0714286,1870.51,10,6,Inf
20099,61742.66733,-34407.51784,0,Inf,191.0833333,1687.65,9,5,Inf
20101,-385786.4622,119042.4215,0,Inf,234.0666667,1859.56,7,3,Inf
20103,82714.76584,191671.8564,0,Inf,201.7777778,1165.32,9,6,Inf
20105,-189380.423,175434.1787,1,Inf,218.25,1870.86,8,4,Inf
20107,100421.3618,80458.76789,1,Inf,147.9166667,1562.78,9,6,Inf
20109,-442052.5594,170819.9988,0,Inf,241.3913043,2781.89,7,3,Inf
20111,-13211.33877,107189.0122,0,Inf,202.1666667,2217.35,9,5,Inf
20113,-142556.2115,101185.7885,0,Inf,211.7,2333.41,10,6,Inf
20115,-95052.43405,96350.17075,0,Inf,209.75,2608.22,9,5,Inf
20117,-44351.26546,256058.7389,1,Inf,219,2343.39,9,5,Inf
20119,-384050.7404,-20484.28992,0,Inf,218.25,2551.14,10,6,Inf
20121,100441.8555,119819.5225,2,Inf,143.9375,1517.75,9,6,Inf
20123,-188544.0206,214389.5978,1,Inf,194.1666667,1856.93,8,4,Inf
20125,22642.22207,-34434.85603,15,Inf,194,1687.81,9,5,Inf
20127,-55128.21522,133620.3712,3,Inf,209.2727273,1748.24,9,5,Inf
20129,-509643.2561,-19018.34703,1,Inf,222.0769231,1890.21,8,4,Inf
20131,-1881.235404,257142.4901,0,Inf,220.8333333,1759.04,10,6,Inf
20133,60655.03924,6765.045149,4,Inf,194.1111111,1496.97,9,5,Inf
20135,-338259.7483,116795.7357,0,Inf,228.55,2782.95,7,3,Inf
20137,-331182.7338,262853.3947,0,Inf,233.05,2281.11,6,2,Inf
20139,23663.56459,129193.8266,1,Inf,195.0833333,1868.42,9,5,Inf
20141,-236287.0218,210822.3482,0,Inf,211.4375,2318.98,7,3,Inf
20143,-141328.4992,184207.1594,6,Inf,211.5833333,1867.19,10,6,Inf
20145,-280420.9242,81459.47866,0,Inf,207.2666667,2013.79,9,5,Inf
20147,-284004.7719,261057.5441,0,Inf,204.5882353,2314.93,7,3,Inf
20149,-29399.88283,211059.6195,3,Inf,218.5882353,2204.89,9,5,Inf
20151,-239400.6042,20014.95133,0,Inf,203.4166667,1898.29,10,6,Inf
20153,-430637.2503,267649.6881,0,Inf,247.6,2778.34,6,2,Inf
20155,-182489.8018,53384.28123,0,Inf,206.6,3209.46,10,6,Inf
20157,-139981.8088,262147.6809,0,Inf,220.9166667,1861.36,9,5,Inf
20159,-190548.3741,97256.79012,0,Inf,210.1538462,1882.79,8,4,Inf
20161,-63793.50992,202263.2965,0,Inf,214.1428571,1556.92,9,5,Inf
20163,-283863.7172,212355.7494,8,Inf,223.5625,2320.85,7,3,Inf
20165,-285686.0187,119631.0892,0,Inf,221.4,1859.72,9,5,Inf
20167,-237350.2345,161978.8115,2,Inf,219.6875,2323.38,9,5,Inf
20169,-141951.2333,145177.9892,0,Inf,215.5,1867.03,10,6,Inf
20171,-423809.3902,121025.6056,2,Inf,237.5384615,1859.16,7,3,Inf
20173,-128444.7113,22136.66137,0,Inf,203.05,2714.14,10,6,Inf
20175,-426764.4796,-23632.62637,0,Inf,219.9166667,1626.59,8,4,Inf
20177,20342.22668,173094.7259,0,Inf,206.4545455,1609.01,10,6,Inf
20179,-379149.0064,216234.2815,0,Inf,239.85,2321.12,6,2,Inf
20181,-488090.0747,222223.1673,0,Inf,244.05,2734.62,6,2,Inf
20183,-236399.4308,259577.2787,0,Inf,213.6875,2320.13,7,3,Inf
20185,-236193.0795,62922.96797,0,Inf,201.7857143,2046.9,9,5,Inf
20187,-505795.2405,22474.55399,0,Inf,231.9230769,1761.04,8,4,Inf
20189,-466858.4671,-21408.89332,0,Inf,222,1884.73,8,4,Inf
20191,-129855.328,-28472.43892,0,Inf,198.64,3070.57,10,6,Inf
20193,-431457.5651,218938.4462,0,Inf,246.5714286,2784.4,6,2,Inf
20195,-332606.7158,165344.9061,0,Inf,224.9375,2329.67,7,3,Inf
20197,-19107.58399,163152.2492,7,Inf,212,2051.16,9,5,Inf
20199,-494808.3862,173824.5768,2,Inf,242.125,2366.47,7,3,Inf
20201,-92291.47362,256545.9261,0,Inf,217.4736842,2329.69,9,5,Inf
20203,-461827.4547,123027.1678,0,Inf,237,1862.21,7,3,Inf
20205,22468.04909,6698.318314,4,Inf,187.2222222,1487.28,9,5,Inf
20207,22532.33273,43384.25543,3,Inf,195.8888889,1306.54,9,5,Inf
20209,105882.4515,181965.4683,2,Inf,201.5,410.46,9,6,Inf
21001,941445.8226,8309.72917,35,Inf,202.375,1026.98,12,9,Inf
21003,865774.8025,-39212.49345,20,Inf,184,888.816,13,10,Inf
21005,955878.1165,111934.4136,18,Inf,190.2,585.888,13,10,Inf
21007,616818.6031,-27286.28125,0,Inf,182,594.402,13,10,Inf
21009,885955.9033,-12535.72328,135,8,191.9,1379.54,13,10,9
21011,1060618.195,141121.8824,0,Inf,204.3333333,713.292,13,10,Inf
21013,1089001.874,-15010.64074,8,6,212.8571429,935.714,12,9,7
21015,965751.9703,220886.1794,8,Inf,204.75,559.331,13,9,Inf
21017,1019169.477,143586.5435,12,Inf,202.2857143,796.482,13,10,Inf
21019,1147859.658,176066.3362,1,Inf,209,415.322,12,9,Inf
21021,970760.1351,71167.36918,8,Inf,202.75,444.823,12,9,Inf
21023,1023439.409,197365.0517,0,Inf,185.25,548.393,13,9,Inf
21025,1107043.259,75543.08409,0,Inf,191.6666667,1358.23,12,9,Inf
21027,833695.4313,72747.71234,425,5,207.5833333,1493.4,13,10,6
21029,895606.3818,101708.0142,30,Inf,189.6666667,817.029,13,10,Inf
21031,817615.6043,6399.424353,10,Inf,202.5,1121.97,13,10,Inf
21033,715491.2924,-8208.986621,39,Inf,179.5,895.69,13,10,Inf
21035,683439.7425,-70665.36986,0,Inf,175.1428571,1033.29,13,10,Inf
21037,995565.974,222819.3534,0,Inf,204,387.797,13,9,Inf
21039,620063.4555,-48617.47026,0,Inf,180,545.725,12,9,Inf
21041,936921.889,184898.9817,1,Inf,212,331.033,13,10,Inf
21043,1118331.791,168405.7197,187,6,220.2857143,1015.26,12,9,7
21045,969316.848,37532.22543,6,Inf,192.625,1179.69,12,9,Inf
21047,750274.5372,-34237.66117,24,6,186.6,1882.68,13,10,7
21049,1028696.839,116789.5536,9,Inf,203.4,676.362,13,10,Inf
21051,1078553.202,31160.87288,0,Inf,204.8888889,1247.65,13,10,Inf
21053,958709.2371,-31832.17596,8,Inf,192.5,535.347,12,9,Inf
21055,692699.7191,11709.83646,25,Inf,189.7777778,1099.01,13,10,Inf
21057,935899.6737,-27577.82848,16,Inf,201,814.705,12,9,Inf
21059,775997.429,63297.54797,1,7,185.2222222,1256.87,13,10,8
21061,855810.1911,12364.26542,173,6,192.6,700.081,13,10,7
21063,1116079.888,147331.3283,2,6,208,457,12,9,7
21065,1049563.163,87157.86665,37,7,209.4,667.483,13,10,8
21067,1000863.17,120184.5969,72,7,196.6666667,826.136,13,10,8
21069,1061900.822,166561.2589,0,Inf,205.75,943.264,13,10,Inf
21071,1155462.269,87041.1864,2,Inf,193.5,1065.56,12,9,Inf
21073,962182.6165,139363.0286,28,Inf,199.25,573.372,13,10,Inf
21075,603998.0669,-83657.43541,0,Inf,172,663.816,13,10,Inf
21077,957536.5601,197700.2759,0,Inf,213.3333333,337.336,12,9,Inf
21079,997675.0053,77667.3877,10,7,193.5,588.732,13,10,8
21081,978651.0849,186942.2785,0,Inf,206.8,659.719,12,9,Inf
21083,649694.4966,-61903.68098,0,Inf,173.8666667,1436.99,13,10,Inf
21085,844390.7492,38459.67985,41,Inf,193.7777778,1234.41,13,10,Inf
21087,916488.442,24209.14341,71,Inf,199.6666667,681.477,13,10,Inf
21089,1124761.384,195307.95,1,Inf,219.2222222,937.299,12,9,Inf
21091,802213.2778,77334.58696,1,Inf,195,499.082,13,10,Inf
21093,874858.664,68395.07527,297,7,197.8571429,1635.48,13,10,8
21095,1126131.882,4619.114849,2,Inf,192.8,1279.89,12,9,Inf
21097,1006088.223,168173.8626,1,Inf,200.1666667,825.732,12,9,Inf
21099,885556.9604,25432.18193,297,6,190.5,1146.22,13,10,7
21101,732081.8002,65574.11384,2,Inf,167.7777778,1240.76,13,10,Inf
21103,939031.2645,160152.8622,23,Inf,210,728.519,13,10,Inf
21105,622352.4637,-68837.0491,0,Inf,173,627.176,12,9,Inf
21107,742920.391,12111.88257,2,Inf,186,1397.25,13,10,Inf
21109,1049151.426,57014.24291,134,6,213,860.17,13,10,7
21111,894154.5584,126055.3688,109,Inf,187,1069.34,13,10,Inf
21113,991942.7294,100154.8553,50,Inf,192.5,364.919,12,9,Inf
21115,1144511.178,118273.0991,0,Inf,219.8333333,751.649,12,9,Inf
21117,982078.8555,219551.5229,0,Inf,204,442.634,13,9,Inf
21119,1143835.614,61859.95731,1,Inf,173,766.046,12,9,Inf
21121,1069228.621,317.332702,0,Inf,208.875,1071.64,13,10,Inf
21123,899634.3204,54066.13429,23,Inf,184.3333333,694.256,13,10,Inf
21125,1043171.338,21462.33797,1,Inf,200.1111111,1124.72,13,10,Inf
21127,1148704.527,143353.7933,0,Inf,205.125,1167.92,12,9,Inf
21129,1072138.459,79535.21431,43,7,208.75,526.997,13,10,8
21131,1108735.67,28835.00015,0,Inf,190,914.871,12,9,Inf
21133,1154076.07,38159.13838,27,6,151.8571429,845.635,12,9,7
21135,1086767.167,188039.8661,0,Inf,207.4444444,1321.13,13,10,Inf
21137,991826.687,53784.74776,0,Inf,193.5,948.01,13,10,Inf
21139,671103.9415,-8126.420014,14,Inf,185.8571429,896.977,13,10,Inf
21141,805332.3293,-33781.55572,55,Inf,191.9166667,1508.39,13,10,Inf
21143,696732.9401,-24628.12177,9,Inf,166.8,675.449,13,10,Inf
21145,641680.8795,-25753.54725,0,Inf,179.2,677.536,13,10,Inf
21147,1016293.877,-23835.76753,14,Inf,201.4444444,1102.05,13,10,Inf
21149,765322.0327,39186.68663,0,Inf,189,662.89,13,10,Inf
21151,1021526.902,87145.33242,27,Inf,200.875,1181.61,13,10,Inf
21153,1124607.806,100334.7327,2,Inf,202,822.122,12,9,Inf
21155,936617.8707,59372.62455,9,Inf,202.3333333,835.385,13,10,Inf
21157,676873.1469,-43706.1498,0,Inf,168.25,784.91,13,10,Inf
21159,1173150.339,117126.648,0,Inf,214.3333333,492.066,12,9,Inf
21161,1047391.618,190030.5648,1,Inf,171.8,634.862,12,9,Inf
21163,851409.4954,94453.25738,212,6,205.6666667,772.605,13,10,7
21165,1076355.355,120139.5959,4,Inf,207,496.796,13,10,Inf
21167,967859.7344,91983.18239,37,Inf,191.2,682.983,12,9,Inf
21169,912458.9825,-6551.669964,19,Inf,203,799.906,13,10,Inf
21171,907783.036,-39441.38895,22,Inf,190.1666667,825.023,12,9,Inf
21173,1047781.727,127212.7482,2,Inf,205,512.742,13,10,Inf
21175,1105868.712,123506.731,1,Inf,210.125,1070.76,12,9,Inf
21177,777377.875,5670.159023,3,Inf,194.375,1226.94,13,10,Inf
21179,917857.6989,85985.59031,21,Inf,188.8888889,1199.34,13,10,Inf
21181,1034689.311,159199.355,1,Inf,201.3333333,474.757,13,10,Inf
21183,801800.7261,36882.61351,4,Inf,197.6363636,1604.28,13,10,Inf
21185,912144.2419,151588.5512,13,Inf,206.3333333,507.773,13,10,Inf
21187,962192.7326,170835.9499,5,Inf,208.8571429,901.284,13,10,Inf
21189,1077412.57,59777.27417,0,Inf,218.6666667,497.262,13,10,Inf
21191,1000548.744,195522.5723,0,Inf,202,742.023,13,9,Inf
21193,1120484.216,46977.11441,0,Inf,168.8333333,973.769,12,9,Inf
21195,1187405.999,81992.89854,1,Inf,196.0625,2055.42,12,9,Inf
21197,1058863.174,105041.4219,37,Inf,208.75,509.228,13,10,Inf
21199,1003352.518,14757.80238,168,6,199.25,1716.43,13,10,7
21201,1030416.489,178697.4862,0,Inf,189,219.62,12,9,Inf
21203,1022636.749,47786.71582,181,6,195.375,894.171,13,10,7
21205,1087807.205,149735.0831,0,Inf,205.8,750.868,13,10,Inf
21207,963396.6865,-627.731342,10,Inf,207.375,798.542,12,9,Inf
21209,986390.7347,147385.1242,12,7,201.2,735.994,12,9,8
21211,933753.721,133153.2014,3,Inf,197,1016.6,13,10,Inf
21213,833509.7926,-44861.23641,48,Inf,184.6,556.426,13,10,Inf
21215,927122.8892,112883.8972,0,Inf,189,383.265,13,10,Inf
21217,934736.0898,38054.86647,8,Inf,199.1666667,771.774,13,10,Inf
21219,778161.844,-37340.85644,18,Inf,191.3333333,1013.04,13,10,Inf
21221,717369.6014,-46679.59303,66,4,179,1281.68,13,10,5
21223,919795.1485,174897.9866,10,Inf,213.3333333,347.459,13,10,Inf
21225,702134.7781,48047.44434,2,Inf,180.2857143,985.188,13,10,Inf
21227,843277.5212,-13974.51333,198,6,191.4,1448.94,13,10,7
21229,942609.262,81571.25004,1,Inf,193.6,721.674,13,10,Inf
21231,984581.2725,-21235.65418,94,5,195.5555556,1211.88,13,10,6
21233,728569.5515,34891.64793,0,Inf,181,848.766,13,10,Inf
21235,1045966.801,-18339.58842,1,6,208.125,1152.14,13,10,7
21237,1088408.942,98806.70934,7,Inf,204,581.44,13,10,Inf
21239,976643.8158,119913.7323,40,Inf,191.5,417.852,12,9,Inf
22001,344153.977,-798787.9952,0,Inf,103.0666667,1815.23,10,5,Inf
22003,303242.5351,-759308.4367,0,Inf,116.4,1951.53,11,5,Inf
22005,488975.2684,-803008.5497,0,Inf,103.3333333,787.949,10,5,Inf
22007,476355.926,-835702.763,0,Inf,97.25,935.759,10,5,Inf
22009,380689.7748,-709938.8632,0,Inf,116.2,2282.63,11,5,Inf
22011,253698.9758,-761706.7642,1,Inf,119.1,3061.69,11,5,Inf
22013,275320.2003,-572257.291,0,Inf,138.375,2203.45,11,5,Inf
22015,223781.9106,-536632.4339,0,Inf,145.7647059,2235.77,12,6,Inf
22017,197846.4649,-548083.4261,0,Inf,140.952381,2453.27,12,6,Inf
22019,253434.5281,-808882.9734,0,Inf,111.9166667,2782.39,8,3,Inf
22021,364619.6974,-596734.4669,0,Inf,142.7272727,1411.45,11,5,Inf
22023,272528.7079,-847050.4973,0,Inf,86.56666667,4173.9,8,3,Inf
22025,391285.9642,-642095.9844,0,Inf,132,1764.7,11,5,Inf
22027,280398.8607,-519411.4191,0,Inf,154.8,2077.28,11,5,Inf
22029,410349.3491,-666367.6491,0,Inf,121.3333333,1954.17,11,5,Inf
22031,213216.5982,-606415.4434,0,Inf,143.8947368,2324.82,11,5,Inf
22033,470039.8842,-765099.159,0,Inf,110.125,1154.71,10,5,Inf
22035,440236.9476,-523115.2437,0,Inf,138.6666667,867.344,12,6,Inf
22037,472478.112,-731199.6178,0,Inf,117.1111111,1171.78,10,5,Inf
22039,343526.7653,-749293.6078,0,Inf,114.6,1835.27,11,5,Inf
22041,405529.0721,-589988.8933,0,Inf,136.3636364,1623.89,11,5,Inf
22043,325415.0424,-653920.8152,0,Inf,128.5833333,1741.8,11,5,Inf
22045,411136.4766,-840421.2697,0,Inf,96.64285714,1816.28,10,5,Inf
22047,447282.1412,-797529.2262,0,Inf,105.4545455,1669.38,10,5,Inf
22049,321822.8707,-575545.1575,0,Inf,140.7272727,1545.78,11,5,Inf
22051,566118.2448,-838257.7221,0,Inf,79.4,1390.88,9,4,Inf
22053,304618.8187,-801860.4482,0,Inf,105.4615385,1750.68,10,5,Inf
22055,377205.4011,-807775.6162,0,Inf,100.8,618.617,10,5,Inf
22057,541395.0646,-870402.407,0,Inf,83.5,3177.76,10,5,Inf
22059,362572.0908,-643721.0362,0,Inf,137.6,1731.52,11,5,Inf
22061,313931.11,-542270.0923,0,Inf,137.3333333,1095.15,11,5,Inf
22063,505388.1763,-775156.8058,0,Inf,111,1861.15,10,5,Inf
22065,443318.8034,-562317.6088,0,Inf,136.3636364,1481.77,12,6,Inf
22067,390294.5237,-515782.102,2,Inf,150.8125,2219.19,11,5,Inf
22069,274446.0299,-642026.879,0,Inf,133.32,3334.74,12,6,Inf
22071,584956.1363,-811378.9365,0,Inf,78.25,955.417,10,5,Inf
22073,358442.5548,-555777.2415,0,Inf,148.1538462,1528.98,11,5,Inf
22075,621632.6225,-879868.9928,0,Inf,69.05,3178.14,9,4,Inf
22077,420423.9109,-749572.304,0,Inf,111.6363636,1414.54,11,5,Inf
22079,328791.3887,-697958.6446,0,Inf,122.6956522,3461.96,11,5,Inf
22081,249725.7163,-603010.2741,0,Inf,144.7142857,995.477,11,5,Inf
22083,397042.1127,-558693.7606,0,Inf,137.4545455,1442.9,11,5,Inf
22085,230559.006,-659071.7042,0,Inf,128.4375,2579.6,11,5,Inf
22087,618295.2259,-832189.0038,0,Inf,74.55555556,1119.94,9,4,Inf
22089,543816.2654,-830588.7103,0,Inf,85.11111111,1057.97,9,4,Inf
22091,504416.2432,-732159.638,0,Inf,119,1064.77,10,5,Inf
22093,502134.0988,-821813.136,0,Inf,96.75,611.666,10,5,Inf
22095,527514.1573,-810331.4646,0,Inf,92.83333333,847.603,10,5,Inf
22097,382738.8866,-763095.6739,0,Inf,108.1875,2437.62,10,5,Inf
22099,421920.6081,-812116.6699,0,Inf,101.25,2086.12,10,5,Inf
22101,442012.7693,-858867.7781,0,Inf,92.5,1893.33,10,5,Inf
22103,578299.1299,-772838.1958,0,Inf,106.6818182,2965.51,10,5,Inf
22105,534499.1971,-751927.2413,0,Inf,115.8823529,2157.38,10,5,Inf
22107,438178.2068,-603280.8642,0,Inf,137.0769231,1851.01,11,5,Inf
22109,500462.4981,-891868.8432,0,Inf,81.3030303,4530.99,10,5,Inf
22111,337597.5556,-515684.8913,0,Inf,150.4117647,2326.76,11,5,Inf
22113,355412.2653,-848097.7217,0,Inf,89.73076923,3399.01,10,5,Inf
22115,266985.4289,-710056.3908,1,Inf,121.2142857,3520.99,11,5,Inf
22117,568128.6295,-724355.255,0,Inf,108.3846154,1722.31,11,6,Inf
22119,248647.6623,-532507.3435,0,Inf,151.5384615,1615.73,11,5,Inf
22121,449172.8078,-774083.7539,0,Inf,106.75,634.545,10,5,Inf
22123,423136.4873,-517038.779,0,Inf,142,861.393,12,6,Inf
22125,436449.1075,-728495.0264,0,Inf,116.25,1100.79,11,5,Inf
22127,316654.7289,-615427.9859,0,Inf,144.7142857,2435.05,12,6,Inf
23001,2031134.173,1022061.397,1,Inf,261.5555556,1357.01,8,5,Inf
23003,2075816.513,1324791.611,1,Inf,293.1461538,17753.5,7,4,Inf
23005,2028055.457,983042.0035,1,Inf,255.5,1970.21,8,5,Inf
23007,1989113.497,1105681.295,3,Inf,295.3611111,4658,8,5,Inf
23009,2156484.114,1118357.665,8,5,271.7428571,4390.03,8,5,6
23011,2057498.086,1058916.52,0,Inf,261,2491.9,8,5,Inf
23013,2110200.15,1045285.391,1,Inf,250.7142857,1049.18,8,5,Inf
23015,2085444.335,1026622.777,2,Inf,253.4,1334.25,8,5,Inf
23017,1980481.057,1044567.536,5,4,282.8636364,5855.75,8,5,5
23019,2111527.09,1189384.82,3,Inf,278.4507042,9248.05,8,5,Inf
23021,2050567.058,1221411.655,5,6,290.452381,11380.9,8,5,7
23023,2063461.202,1011426.755,1,Inf,262.4,730.685,8,5,Inf
23025,2009508.923,1173593.634,2,Inf,295.2911392,10557.1,8,5,Inf
23027,2102281.194,1083038.302,1,Inf,264.9375,1867.76,8,5,Inf
23029,2200739.359,1172495.092,1,Inf,274.0338983,7645.8,8,5,Inf
23031,2012482.095,938472.9517,1,Inf,257.95,2701.57,8,5,Inf
24001,1463685.421,370887.0353,23,3,221.7,1200.34,9,6,4
24003,1652826.95,339300.0285,0,Inf,196,1174.87,9,6,Inf
24005,1639462.836,387074.8733,2,Inf,195,1672.94,10,7,Inf
24009,1665799.638,288788.8214,0,Inf,191.6,559.969,9,6,Inf
24011,1721027.684,333284.6386,0,Inf,184.5,886.823,8,5,Inf
24013,1605295.327,391792.5393,2,Inf,210.125,1164.01,10,7,Inf
24015,1694694.553,411166.7041,0,Inf,200,1061.85,11,7,Inf
24017,1630815.212,273972.0008,0,Inf,199.7,1468.96,9,6,Inf
24019,1712688.427,289128.824,0,Inf,170.9230769,1812.99,8,5,Inf
24021,1575628.324,375434.4143,0,Inf,212.6153846,1770.7,10,7,Inf
24023,1417353.277,353063.9802,10,Inf,233.5454545,1656.17,10,7,Inf
24025,1664604.106,403497.604,12,Inf,193.8888889,1228.91,10,7,Inf
24027,1619296.728,358791.6796,1,Inf,192.4,675.257,10,7,Inf
24029,1694114.094,376464.0526,0,Inf,194,761.299,8,5,Inf
24031,1598837.846,341735.3936,0,Inf,201.9,1285.73,10,7,Inf
24033,1636294.233,314387.8439,0,Inf,197.0909091,1332.33,9,6,Inf
24035,1703079.84,356182.4546,0,Inf,191.2222222,1082.95,8,5,Inf
24037,1665821.149,262724.1008,0,Inf,170.1111111,1040.56,9,6,Inf
24039,1746842.019,255696.3851,0,Inf,140.875,815.354,9,6,Inf
24041,1698256.322,320778.9729,0,Inf,182.5,615.521,8,5,Inf
24043,1537736.87,383101.1491,51,Inf,224,1301.13,9,6,Inf
24045,1749552.059,285693.6001,0,Inf,188.875,1065.31,8,5,Inf
24047,1779142.577,274711.8173,0,Inf,185.4444444,1467.24,8,5,Inf
24510,1646592.799,369790.3195,1,4,171,186.935,10,7,5
25001,2096804.89,758264.0101,1,6,215.875,1107.57,8,5,7
25003,1847176.989,767556.6398,82,1,255.8235294,2416.86,9,6,2
25005,2029961.403,747955.918,0,Inf,231.5384615,1566.29,8,5,Inf
25007,2079980.755,717000.8255,0,Inf,213,355.417,8,5,Inf
25009,2013820.715,847125.9972,7,Inf,239.5,1279.26,8,5,Inf
25011,1888714.432,803762.1966,17,1,262.2307692,1845.82,9,6,2
25013,1900143.015,754211.9997,7,1,243.2,1596.61,9,6,2
25015,1891028.768,775372.5259,8,Inf,255.6153846,1450.59,9,6,Inf
25017,1987430.762,815746.2549,1,2,240.7777778,2164.49,9,6,3
25019,2127846.447,716021.1957,0,Inf,206.5,161.096,1,0,Inf
25021,2009900.355,785428.4278,3,2,231.4285714,996.494,8,5,3
25023,2049390.545,773179.724,0,Inf,236.4,2044.58,8,5,Inf
25025,2016916.872,809171.4006,0,Inf,224,166.75,8,5,Inf
25027,1950325.863,792353.4793,5,Inf,243.5,4113.5,9,6,Inf
26001,978959.9124,867855.3118,0,Inf,271.8571429,1818.47,5,3,Inf
26003,723410.2311,1030930.843,1,8,289.1666667,2356.63,6,4,9
26005,822852.5488,614057.5705,0,Inf,212.4444444,2208.99,8,5,Inf
26007,971096.6657,906192.2169,1,7,272.8461538,1546.04,5,3,8
26009,853322.0368,887659.2523,0,Inf,246.3333333,1356.11,6,3,Inf
26011,964438.9532,796286.5135,0,Inf,268.4285714,984.516,6,3,Inf
26013,585538.9145,1048083.898,0,Inf,294.4736842,2482.75,6,4,Inf
26015,870241.7816,619662.3125,0,Inf,242.1111111,1501.5,7,4,Inf
26017,961141.1244,756127.416,0,Inf,252,1167.35,6,3,Inf
26019,789019.4616,840191.5298,0,Inf,251,894.734,6,3,Inf
26021,787159.0239,536690.752,1,Inf,221.3333333,1391.61,8,5,Inf
26023,899150.4034,546546.9935,0,Inf,237.0909091,1343.87,8,5,Inf
26025,899325.4767,583776.8951,0,Inf,238.2142857,1864.76,8,5,Inf
26027,822053.018,538089.2458,0,Inf,238.8888889,1281.2,8,5,Inf
26029,857046.9786,914052.6749,0,Inf,274.1428571,956.636,6,3,Inf
26031,897369.6911,942809.8553,0,Inf,286.0666667,2058.05,5,3,Inf
26033,881398.1801,1036765.981,1,Inf,289.6785714,4253.65,6,4,Inf
26035,889327.3931,778414.8006,1,8,258.7142857,1489.62,6,3,9
26037,922783.05,665141.8422,0,Inf,247.5833333,1481.73,6,3,Inf
26039,898960.9241,857543.6843,0,Inf,292.1666667,1464.85,6,3,Inf
26041,703246.0036,976989.2446,1,8,285.7777778,2867.73,7,4,9
26043,629763.6133,977714.0542,1,7,298.2,2031.67,6,4,8
26045,908378.8885,624190.7009,0,Inf,243.9090909,1497.27,7,4,Inf
26047,866143.8366,946991.5123,0,Inf,280.2857143,1194.79,5,3,Inf
26049,994686.0511,681733.1105,0,Inf,251.8461538,1583.6,6,3,Inf
26051,925753.8887,783105.9705,0,Inf,269,1338.75,6,3,Inf
26053,485053.7387,1011380.262,0,Inf,255.8636364,2989.02,6,4,Inf
26055,824425.6001,846693.6377,0,Inf,258,1259.14,6,3,Inf
26057,917899.3858,703693.904,0,Inf,253.7777778,1480.86,6,3,Inf
26059,937606.0449,547817.451,0,Inf,244.6666667,1579.56,8,5,Inf
26061,558648.8144,1071099.132,1,8,284.9444444,2649.45,6,4,9
26063,1036529.834,780235.2641,0,Inf,254.3125,2225.57,6,3,Inf
26065,945790.7417,628896.6382,0,Inf,236.4166667,1448.84,7,4,Inf
26067,884736.9349,660671.798,0,Inf,247.4615385,1498.15,6,3,Inf
26069,980002.7549,831051.7881,0,Inf,268.9090909,1461.31,6,3,Inf
